floor,floors_count,rooms_count,total_meters,price_per_month,district,street,house_number,underground,lat,lon,geo_quality,dist_to_center_km,dist_to_metro_km,parks_1km,groceries_top_1km,schools_1km,pharmacies_top_1km,clinics_1km
18,19,2,67.0,99000,Очаково-Матвеевское,Большая Очаковская ,12к5,Очаково I,55.6869201,37.4603285,1,12.218875192756803,0.670378222054271,0,3,1,0,0
12,17,1,39.0,99000,Хорошевский, Полины Осипенко,20К1,ЦСКА,55.7818449,37.5293954,1,6.431929055261796,0.6193700323494491,1,5,3,2,4
8,20,3,70.0,99000,Богородское,бульвар Маршала Рокоссовского,6к1,Бульвар Рокоссовского,55.8096828,37.7282837,1,9.43916291478568,0.9977769656264934,3,6,7,1,0
7,20,2,47.0,99000,Хорошево-Мневники, Паршина,10,Панфиловская,55.790887,37.4582309,1,10.858648290541012,2.7031174831455145,0,2,2,1,0
8,12,3,53.4,99000,Сосенское, Лобановский Лес,11,Ольховая,55.593554,37.4299227,1,21.18585491259164,3.263506801708589,0,3,1,1,0
21,33,2,48.9,99000,Очаково-Матвеевское,Очаковское шоссе,5к2,Аминьевская,55.6953018,37.4596502,1,11.725740748736388,0.6997239558318118,1,1,2,1,0
11,16,1,30.0,99000,Филевский парк,Большая Филевская ,4,Фили,55.75195,37.5125733,0,6.566030776114053,0.863447496548214,0,9,4,3,3
4,8,2,59.0,99000,Дорогомилово, Дениса Давыдова,7,Парк Победы,55.7381436,37.5161281,1,6.529701856834809,0.2144552556963038,4,3,2,1,8
11,14,2,62.0,99000,Останкинский,Олонецкая ,6,Отрадное,55.8544795,37.6212848,1,11.395099475145605,1.4867162483746588,0,4,5,3,0
9,17,3,74.5,99000,Раменки, Раменки,25К2,Мичуринский проспект,55.6886674,37.4950643,1,10.412798839770568,0.6319219617559083,1,1,3,0,3
5,5,1,12.9,99000,Хорошевский,Хорошевское шоссе,38С2,Беговая,55.7775281,37.5147099,0,7.027854785671218,1.9779927779816904,1,4,1,0,2
9,15,2,69.7,99000,Сосенское,проспект Магеллана,4,Прокшино,55.5913814,37.4432655,1,20.938908374472646,1.1220322804650522,0,1,1,2,0
10,42,1,36.3,99000,Раменки, Лобачевского,120к1,Аминьевская,55.6961966,37.4718697,1,11.031907271726434,0.4330158831581189,0,0,0,4,0
3,11,1,41.2,99900,Останкинский, Годовикова,11к5,Алексеевская,55.8086495,37.6304649,0,6.348566080802511,0.5232491068754226,1,5,2,2,4
4,22,1,41.9,99990,Соколиная гора, 8-я Соколиной Горы,8к2,Соколиная Гора,55.7663488,37.7360928,1,7.589041793509825,0.7035207762826834,0,5,4,0,4
20,22,1,60.0,99000,Фили-Давыдково, Ватутина,11,Давыдково,55.7207601,37.4538995,1,10.815678181888272,0.6254129574555822,1,4,3,0,3
4,17,2,33.0,99000,Очаково-Матвеевское,Очаковское шоссе,5к1,Аминьевская,55.6956069,37.4603495,1,11.670543569788665,0.6444103712717756,1,1,2,1,0
14,18,2,60.0,100000,Обручевский,Ленинский проспект,105к1,Новаторская,55.6643454,37.5160967,1,11.636373844673502,0.7617888817506052,1,6,3,1,3
7,11,2,50.4,100000,Щукино, Маршала Рыбалко,2к6,Панфиловская,55.7978766,37.4960063,1,9.150431828441778,0.2303308662829511,1,7,3,4,1
5,8,1,40.0,100000,Даниловский, Архитектора Щусева,5к2,ЗИЛ,55.696815,37.634168,1,6.226964772395437,0.903557749162294,2,2,1,4,1
15,22,1,42.0,100000,Филевский парк,Промышленный проезд,4,Фили,55.7420837,37.5076399,1,6.963876107992161,0.4944655476268897,0,3,2,2,1
7,17,3,74.0,100000,Марьино, Марьинский Парк,19К2,Люблино,55.6630805,37.779516,1,14.17173430985562,1.8749258756270089,1,1,6,0,0
10,12,1,43.0,100000,Можайский, Багрицкого,10к4,Рабочий Посёлок,55.7234887,37.4332746,1,11.961073950831857,1.1734234206161147,0,4,3,0,3
6,17,2,70.0,100000,Черемушки,Новочеремушкинская ,59,Новые Черемушки,55.669398,37.5684027,1,9.688604447774136,0.8755352451620639,2,4,9,1,2
14,17,2,55.0,100000,Останкинский,Хованская ,6,Улица Академика Королёва,55.8263457,37.6223059,1,8.269769309410568,0.5876457519199276,3,3,2,0,2
4,19,2,62.0,100000,Таганский, Мельникова,2,Волгоградский проспект,55.727251,37.676551,1,4.609948690040059,0.5736380908534622,0,7,4,1,3
4,5,2,46.0,100000,Фили-Давыдково,Давыдковская ,2к7,Славянский бульвар,55.724347,37.4753208,1,9.417371058452837,0.6680062912559429,0,3,3,3,1
12,17,2,53.0,100000,Коньково, Бутлерова,22,Калужская,55.6492375,37.5347224,1,12.551097688123717,0.8933094209089032,0,3,3,1,2
3,8,2,58.0,100000,Дорогомилово,Кутузовский проспект,1/7,Киевская,55.750274,37.5713217,1,2.896275783511713,0.7815841571200051,4,3,1,0,2
2,14,3,90.0,100000,Люблино, Маршала Кожедуба,4,Люблино,55.6683831,37.7866414,1,14.098552674614623,1.8143705342643843,4,2,1,1,0
7,10,3,80.0,100000,Митино, Генерала Белобородова,21,Митино,55.8323364,37.3555767,0,18.65069559418349,1.5702636707470148,0,5,4,2,2
9,25,2,46.0,100000,Покровское-Стрешнево,Волоколамское шоссе,81/2с3,Трикотажная,55.8257301,37.4131756,1,15.177204973187582,1.2106907973403036,0,0,0,0,0
19,21,2,45.0,100000,Покровское-Стрешнево,бульвар Чкаловский,6,Спартак,55.8146194,37.4208739,1,14.128041343992654,0.9795774765520944,2,3,0,0,1
2,22,2,37.0,100000,Московский,Родниковая ,30к3,Саларьево,55.6316267,37.4177935,1,18.32713930941632,1.0663371147363276,0,1,0,0,0
8,15,2,41.0,100000,Даниловский,Автозаводская ,23С120,ЗИЛ,55.7013042,37.6426265,1,5.855052962766612,0.4868413935193791,1,0,1,2,2
2,13,1,24.0,100000,Филевский парк,Барклая ,6Ак1,Багратионовская,55.7407159,37.5065589,1,7.056309030912463,0.6736077796222854,0,3,2,2,1
6,33,2,52.0,100000,Нижегородский,Новохохловская ,15к3,Калитники,55.7288458,37.7120578,1,6.4557664516616935,0.8406907958244408,0,3,0,1,1
30,36,1,44.0,100000,Войковский,Головинское шоссе,10Б,Водный стадион,55.837861,37.5011623,0,11.999390334183731,0.8611300277974309,1,3,0,0,1
11,33,2,37.0,100000,Метрогородок,Открытое шоссе,18Ак2,Бульвар Рокоссовского,55.8198957,37.7491122,0,11.16572494011776,0.8162300898520557,0,4,1,1,3
30,33,2,48.0,100000,Нижегородский,Перовское шоссе,2к1,Нижегородская,55.7337522,37.7383162,1,7.830391232795809,0.5574181953894777,0,4,4,0,1
2,9,3,60.0,100000,Щукино,Тепличный переулок,5,Октябрьское поле,55.7900428,37.495013,1,8.75020939200113,0.4074654569650565,1,6,2,3,2
24,48,2,38.0,100000,Даниловский,Дубининская ,59А,Павелецкая,55.7182811,37.6360254,1,3.927110842875008,1.460408717263275,2,1,1,1,2
2,9,1,34.0,100000,Тверской,2-й Волконский переулок,1,Цветной бульвар,55.775756,37.6162096,1,2.6402216819774367,0.5282188120564253,8,3,3,5,19
12,13,1,37.0,100000,Лефортово,проезд Шелихова,2,Площадь Ильича,55.7488494,37.6911507,1,4.622638429078024,0.6803298209044101,1,1,0,1,1
13,16,3,80.0,100000,Выхино-Жулебино, Хлобыстова,14К1,Выхино,55.7186383,37.8062309,1,12.384909919219602,0.6482511648355682,1,5,4,1,1
5,7,1,40.0,100000,Дорогомилово,Кутузовский проспект,24,Москва-Сити,55.7448714,37.5440689,1,4.663811888694822,0.7904200516141787,3,4,7,6,3
5,9,3,67.0,100000,Нагатинский затон,Якорная ,5,Кленовый бульвар,55.686335,37.6846801,1,8.42939432989193,1.3440360647728782,4,5,5,0,1
9,9,3,78.0,100000,Северное Тушино,Планерная ,3К4,Планерная,55.8601889,37.42721,1,16.913445046083833,0.6016683325555324,0,6,6,0,4
5,5,2,45.0,100000,Таганский,Стройковская ,17/1,Пролетарская,55.7329767,37.6739681,1,4.120499533298775,0.46925543969489,5,8,5,2,6
23,33,1,36.0,100000,Очаково-Матвеевское,Очаковское шоссе,5к4,Аминьевская,55.6944058,37.4627488,1,11.61736767920444,0.6515057267551864,1,0,2,2,0
10,15,2,40.0,100000,Сосенское,проспект Магеллана,4,Прокшино,55.5913814,37.4432655,1,20.938908374472646,1.1220322804650522,0,1,1,2,0
8,17,3,90.0,100000,Северный,Дмитровское шоссе,169К3,Физтех,55.9319917,37.5430254,1,20.54466818468641,1.1974432163550968,0,2,2,1,1
30,33,2,43.0,100000,Очаково-Матвеевское,Очаковское шоссе,5к4,Аминьевская,55.6944058,37.4627488,1,11.61736767920444,0.6515057267551864,1,0,2,2,0
17,29,1,37.0,100000,Можайский,переулок 2-й Петра Алексеева,5,Рабочий Посёлок,55.7178449,37.4303101,1,12.319828512410655,1.3703737384068662,0,2,3,2,3
5,35,1,47.0,100000,Левобережный,Смольная ,49,Беломорская,55.8634301,37.4785936,1,15.126202380324235,0.2306806968816969,0,8,2,2,4
15,31,2,40.0,100000,Можайский, Петра Алексеева,14,Давыдково,55.7162587,37.4311173,1,12.32775532784354,1.291761196315656,0,2,2,2,1
14,20,2,38.0,100000,Филевский парк,Большая Филевская ,3к3,Фили,55.7495604,37.5181663,1,6.222246482593573,0.6315696211113203,0,8,1,1,1
10,18,2,57.0,100000,Северное Измайлово,5-я Парковая ,62Б,Щелковская,55.8078236,37.7898913,1,12.438317740412275,0.5745096223596304,0,4,9,0,4
8,10,2,54.0,100000,Лефортово,Красноказарменная ,14Ак6,Авиамоторная,55.760424,37.6904281,0,4.657885536838177,2.2719356193606046,6,1,3,0,0
4,19,2,59.0,100000,Солнцево,Производственная ,10к2,Солнцево,55.6429992,37.3849655,1,18.955215586648286,0.7703260154855995,0,4,1,2,0
4,9,3,80.0,100000,Нижегородский, Верхняя Хохловка,39/47,Нижегородская,55.7332534,37.7219235,1,6.861354839064426,0.4709255270200796,1,5,3,0,1
29,53,2,45.0,100000,Пресненский,Шмитовский проезд,39к1,Шелепиха,55.7543131,37.5232185,1,5.905186420445947,0.3598658248023543,0,4,1,1,0
6,12,2,57.0,100000,Обручевский, Академика Челомея,8К1,Воронцовская,55.6615755,37.5308928,1,11.427588102118891,0.7202446106453781,0,5,4,2,5
7,16,2,58.0,100000,Хорошевский,Хорошевское шоссе,22,Беговая,55.7745521,37.5432895,1,5.27528996410024,0.1816097966413507,4,2,2,2,3
8,24,2,72.0,100000,Нагатино-Садовники,Нагатинская набережная,18к1,Коломенская,55.6838839,37.6569959,1,7.970341243993919,0.8329327518293671,1,5,3,2,3
4,10,2,47.0,100000,Тверской,Угловой переулок,2,Менделеевская,55.7850855,37.5890818,1,4.083553255696705,0.7165170130376233,0,6,3,2,11
8,12,0,27.0,100000,Даниловский, Даниловский Вал,1А,Тульская,55.7114827,37.625838,0,4.538010501439088,0.2920587613017889,12,6,3,2,5
12,25,2,60.0,100000,Солнцево,Родниковая ,9Ак1,Новопеределкино,55.6369285,37.3839686,0,19.441714163424816,0.3067907275671749,0,0,1,0,3
8,8,3,75.0,100000,Ломоносовский,Ленинский проспект,95,Новаторская,55.6736999,37.5254335,1,10.445461789724158,0.4665918506812747,4,3,14,0,3
11,25,4,93.0,100000,Московский, Саларьевская,8к3,Саларьево,55.6194818,37.4153513,1,19.43632583722768,0.6503371841144491,0,0,1,1,1
4,14,3,98.0,100000,Сосенское, Большое Понизовье,8,Филатов луг,55.6069952,37.4154989,1,20.504654261895343,0.9541979592944738,0,0,0,0,0
9,18,3,79.0,100000,Солнцево,Родниковая ,9Ак3,Саларьево,55.6369285,37.3839686,0,19.441714163424816,2.969498664824896,0,0,1,0,3
3,22,3,75.4,100000,Ярославский,Ярославское шоссе,2К1,Свиблово,55.8517379,37.6795335,1,11.74607860925584,1.6867854054167155,0,4,2,1,0
11,13,1,38.3,100000,Покровское-Стрешнево,Волоколамское шоссе,71к1,Спартак,55.8220295,37.4310555,1,14.016992653765946,0.4983504130004932,2,5,1,2,1
27,30,2,44.0,100000,Южнопортовый,Волгоградский проспект,32/5к3,Угрешская,55.7211059,37.6880989,1,5.599349378724115,0.6801068388694788,0,0,0,2,1
8,25,1,45.0,100000,Раменки,Мосфильмовская ,98к1,Аминьевская,55.6985445,37.474536,1,10.747440115308306,0.4181923585884277,0,1,0,4,0
2,5,3,78.0,100000,Академический, Ивана Бабушкина,24,Профсоюзная,55.6828261,37.5567557,1,8.583562469704418,0.6801461479604408,5,8,4,2,4
6,24,1,31.0,100000,Донской,Новоданиловская набережная,8к3,Верхние Котлы,55.6973691,37.6260718,0,6.100901760245411,0.9349156996036092,4,3,1,1,5
16,22,2,55.0,100000,Останкинский, Годовикова,10,Алексеевская,55.8086495,37.6304649,0,6.348566080802511,0.5232491068754226,1,5,2,2,4
4,14,2,55.0,100000,Тропарево-Никулино,проспект Вернадского,94к5,Тропарево,55.6521888,37.4729123,1,14.328562135726534,0.6997609814295744,4,1,2,0,0
15,30,2,60.0,100000,Южнопортовый,Волгоградский проспект,32/5к1,Угрешская,55.7202285,37.6904617,1,5.776062437733752,0.5043724795545268,0,0,0,2,1
9,12,2,45.0,100000,Марьина роща,Складочная ,8к2,Дмитровская,55.803848,37.5965469,1,5.9097581617382975,1.037215405795417,1,1,1,2,1
4,8,2,67.0,100000,Хорошевский, Зорге,14к3,Зорге,55.7840048,37.511545,1,7.52146224619574,0.6108589332664401,3,2,2,0,2
4,9,1,38.0,100000,Таганский,Яузская ,6С4,Таганская,55.7472659,37.6463446,1,1.8811080452468647,0.6961350952476711,6,1,5,0,15
14,16,2,48.0,100000,Даниловский,Автозаводская ,23С120,ЗИЛ,55.7013042,37.6426265,1,5.855052962766612,0.4868413935193791,1,0,1,2,2
8,18,2,55.0,100000,Беговой,Ленинградский проспект,29к1,Динамо,55.7852404,37.5627461,1,5.037099702466684,0.5715783981816792,2,6,3,3,5
10,16,2,51.0,100000,Алексеевский,Староалексеевская ,16,Алексеевская,55.8085527,37.6418512,1,6.467643161111557,0.2142798754045159,3,5,6,5,4
2,8,2,68.0,100000,Басманный, Казакова,27,Курская,55.7638625,37.6683052,1,3.4406816381261383,2.6062734313129403,0,3,4,1,2
17,31,2,59.0,100000,Пресненский, Пресненский Вал,19,Улица 1905 года,55.7715355,37.568897,0,3.7353828907053273,0.9404011524583488,0,3,2,2,3
18,18,2,50.0,100000,Останкинский,Березовая аллея,19к4,Ботанический сад,55.8507235,37.6230981,1,10.98057225711917,1.2166638458703676,0,5,3,3,1
